handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_dced673b-cc33-bc66-34bc-5156fe614e98,Product,Skinfidence Blemish Cream,"<p>Skinfidence Cream – Moisturize, Brighten &amp; Boost Confidence</p><p>&nbsp;</p><p>Uneven tone or dryness making you feel dull?<br>The Skinfidence Cream locks in hydration while brightening your complexion — so your skin looks as confident as you feel. Handmade in Jamaica, this lightweight moisturizer gives long-lasting glow and comfort.</p><p>&nbsp;</p><p>Benefits</p><ul>	<li>	<p>Hydrates Deeply: Calendula and Propanediol keep skin plump all day.</p>	</li>	<li>	<p>Improves Tone &amp; Texture:&nbsp;Bakuchi Oil&nbsp;brighten and smooth.</p>	</li>	<li>	<p>Supports Clear Skin: Bakuchi Oil&nbsp;fights acne and fades marks.</p>	</li></ul><p>&nbsp;</p><p>Jamaican-Made, With Purpose</p><p>Designed for women ready to love their skin again — naturally.</p><p>No parabens. No silicones. Just confidence in a jar.<br>&nbsp;</p><p><em>Use after Clear Skin Serum or Revive Oil Serum to seal in moisture and glow.</em></p>",666008_7e5c8f80050c47e2b88f0ef3b339bbba~mv2.png;666008_491ef61070e94bb4bee034a6ae8d9ab6~mv2.png;666008_721bf039105747fa9b927a53f220a000~mv2.jpg;666008_1ac82371a1e64318902ded4eac29cc42~mv2.jpg;666008_9fa6ca0d02b14836803923489a899945;666008_8c3ca417eaca499abeda999c94c91926~mv2.png,Face & Body Moisturizing Creams;Natural Acne & Blemish Control Solutions,FSB4144121,,1800.0,,true,PERCENT,0.0,7,,289.5,,,,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Reduces Acne Scars&nbsp;</li> 
 <li>Soothes Irritation</li> 
 <li>Even Skin Tone&nbsp;</li> 
 <li>Hydrates and Nourishes&nbsp;</li> 
 <li>Antioxidant Protection&nbsp;</li> 
 <li>Gentle and Natural</li> 
 <li>Improves Skin Texture&nbsp;</li> 
 <li>Boosts Confidence</li> 
</ul>",INSTRUCTIONS,"<p>Apply spot of cream to desired area (s), gently massage in an outward motion until absorbed.</p> 
<p>or&nbsp;</p> 
<p>Apply to palm and pat into affected areas on face and neck</p>",INGREDIENTS,"<p>Water, Sunflower Oil, Glycerine, Emulsifying Wax NF, Bakuchi Oil, Cetyl Alcohol, Calendula Extract, Propanediol 1 3, Vitamin E Oil, Optiphen, Fragrance and Lactic Acid.</p>",RETURN POLICY,"<p>Returns accepted up to 7 days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_bf689706-b727-23a1-755a-1fd22427699e,Product,Niaskin Boost Elixir Handmade with Niacinamide,"<p>Niaskin Boost Elixir – Brighten, Balance, and Refine</p><p>&nbsp;</p><p>Uneven tone, dull skin, or enlarged pores? The Niaskin Boost Elixir is your skin’s daily dose of clarity. Handmade with Niacinamide in Jamaica, this lightweight serum blends 10% Niacinamide, Hyaluronic Acid, and Licorice Root Extract to refine texture, brighten complexion, and strengthen your skin barrier.</p><p>&nbsp;</p><p>Refines Texture &amp; Pores:&nbsp;Niacinamide minimizes the look of large pores and helps smooth uneven skin texture for a soft, polished glow.</p><p>&nbsp;</p><p>Fades Dark Marks &amp; Evens Tone:&nbsp;Licorice Root Extract helps fade acne spots and discoloration, revealing more radiant, even-toned skin.</p><p>&nbsp;</p><p>Hydrates Without Heaviness:&nbsp;Hyaluronic Acid locks in moisture for a plump, dewy finish; never greasy or sticky.</p><p>&nbsp;</p><p>Jamaican-Made, With Purpose:&nbsp;Created by hand for women ready to take control of uneven, dull skin — and see real transformation.</p><p>&nbsp;</p><p>Add the Niaskin Boost Elixir to your routine and let your glow speak for itself.</p>",666008_0dec6258f2b44ec1b68c86a7acf5ae27~mv2.png;666008_c234ef0cc61e4cf0bc8686403f663e1f~mv2.jpg,Natural Skin Brightening Essentials;Face Serums & Treatment Elixirs,,Improved Formula,1500.0,,true,PERCENT,0.0,0,,,Options,DROP_DOWN,With Cinnamon Essential Oil;With/O Cinnamon Essential Oil,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Enhanced Skin Barrier&nbsp;</li> 
 <li>Reduction in Hyperpigmentation&nbsp;</li> 
 <li>Minimization of Pores&nbsp;</li> 
 <li>Anti-aging effects</li> 
 <li>Rich in Antioxidant&nbsp;</li> 
 <li>Hydrating</li> 
</ul>",INGREDIENTS,"<p>Water, Niacinamide, Hyaluronic Acid, Licorice Root Extract, Hibiscus Extract, Vitamin E Oil, Glycerine, Fragrance and Preservative.  Optional ingredient: Cinnamon Essential Oil.</p>",INSTRUCTIONS,<p>Apply 1&nbsp;- 3&nbsp;drops and gently massage into skin in a circular motion until absorbed. Let sit for approximately 2 minutes before applying additional product in your skincare routine. May be used twice daily. Avoid touching dropper to prevent bacteria entering the product.</p>,RETURN POLICY,"<p>Returns accepted up to 7 days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_bf689706-b727-23a1-755a-1fd22427699e,Variant,,,,,FSB6118151C,,,,true,,,0,0.09,295.5,,,With Cinnamon Essential Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bf689706-b727-23a1-755a-1fd22427699e,Variant,,,,,FSB6118151,,,,true,,,2,0.09,295.5,,,With/O Cinnamon Essential Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_37cba46e-f001-9b33-6d9b-d0020a70a21e,Product,Fluff and Flair Facial Spa Headband,"<p>Introducing our Fluffy Facial Spa Headband, the epitome of pampering luxury for your skincare routine. Crafted with plush, ultra-soft materials, this headband promises to elevate your self-care experience to new heights of comfort and elegance.</p><p>&nbsp;</p><p>Designed to delicately hold back your hair during facials, skincare routines, or makeup application, our spa headband features a fluffy texture that feels heavenly against your skin. The gentle elasticity ensures a snug yet comfortable fit, keeping stray hairs at bay without any uncomfortable pulling or tightness.</p><p>&nbsp;</p><p>But what truly sets our spa headband apart is its adorable bow front, adding a touch of whimsy and charm to your beauty regimen. Whether you're indulging in a relaxing spa day at home or getting ready for a special occasion, this headband adds a dash of style and sophistication to your look.</p><p>&nbsp;</p><p>Not only does our Fluffy Facial Spa Headband provide practical functionality, but it also makes for a delightful gift for friends, loved ones, or yourself. Treat yourself to the luxury you deserve and elevate your skincare routine with our irresistibly soft and stylish spa headband.</p>",666008_09b04e3549744e92aeb3d884a708595a~mv2.png;666008_efcb428938b8446e945354b91020a369~mv2.jpg,Natural Skincare Accessories & Tools,FSB77732217,New Arrival,1200.0,,true,AMOUNT,400.0,15,0.03,,Colour,COLOR,#FB0649:Rose Pink;#ffffff:White;#ffff00:Yellow;#ff0000:Red;#90EEB1:Light Green;#f5f5dc:Beige;#ffc0cb:Pink;#C487F7:Lilac;#000000:Black;#808080:Gray;#CAA086:Light Brown;#070749:Dark Blue;#FDD2D8:Light Pink;#C8E8F3:Light Blue,,,,,,,,,,,,,,,,BENEFITS,"<ul>
	<li>Keeps Hair Away when washing face/applying makeup</li>
	<li>Keep edges intact</li>
	<li>Prevents Hair from&nbsp;excess moisture and Frizz</li>
	<li>Absorbs sweat from exercise&nbsp;</li>
	<li>Prevents Makeup Smudging&nbsp;</li>
	<li>Adds a Stylish Touch&nbsp;</li>
</ul>
",INGREDIENTS,<p>Made with microfiber&nbsp;fleece fabric.</p>,INSTRUCTIONS,"<p>Pull&nbsp;hair back and lifting from shoulders,&nbsp;fit headband securely around head and hairline. Adjust backwards slightly to keep hair away from face.</p>",RETURN POLICY,"<p>Returns accepted up to 7 days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_18b9e99e-369e-49b6-7c37-c55c43281d78,Product,Neem Turmeric Acne Soap,"<p>Neem Turmeric Acne Soap Bar – Clear Pores, Even Skin</p><p>&nbsp;</p><p>Tired of stubborn blackheads, whiteheads, and uneven skin tone? The Neem Turmeric Acne Soap Bar is your natural fix. Handmade in Jamaica using the cold process method, this powerful bar blends Neem oil, Neem powder, and Turmeric with nourishing plant oils to help clear pores, fight breakouts, and even your complexion.</p><p>&nbsp;</p><p>Clears Blackheads and Whiteheads Neem is known for its antibacterial power — it helps unclog pores, reduce breakouts, and calm irritated skin.</p><p>&nbsp;</p><p>Evens Skin Tone Naturally, Turmeric fades dark marks and brightens dull, uneven skin with consistent use.</p><p>&nbsp;</p><p>Gentle, Moisturizing Cleanse Made with coconut oil and other plant-based ingredients that clean without stripping your skin.</p><p>&nbsp;</p><p>Jamaican-Made, With PurposeCrafted by hand for women who are fed up with acne and hyperpigmentation — and want real, natural results.</p><p>&nbsp;</p><p>No harsh chemicals. No hype. Just a bar that works.</p><p>Add the Neem Turmeric Acne Soap Bar to your skincare routine and start clearing up your skin the natural way.</p>",666008_ea94f530d3d8434cba5ea4aee00f7420~mv2.png,Handcrafted Natural Soap Bars - Jamaica;Natural Acne & Blemish Control Solutions,,,1500.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,4.7oz;Melt & Pour 4.5oz,Scent,DROP_DOWN,Tea Tree Oil,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Antibacterial and Antifungal Properties</li> 
 <li>Anti-inflammatory Effects&nbsp;</li> 
 <li>Acne Treatment&nbsp;</li> 
 <li>Skin Brightening&nbsp;</li> 
 <li>Moisturizing&nbsp;</li> 
 <li>Antioxidant Protection</li> 
 <li>Gentle Exfoliation&nbsp;</li> 
 <li>Natural Cleansing&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Coconut Oil, Water, Olive Oil, Shea Butter, Hemp Oil, Canola Oil, Sunflower Oil, Lye, Candelila Wax, Neem Powder, Turmeric Powder and Tea Tree Oil.</p>",INSTRUCTIONS,"<p>Wet soap, create lather and apply lather to skin in a circular motion for 30&nbsp;to 60 seconds. Rinse thoroughly with warm water and pat dry with a clean towel.</p>",RETURN POLICY,"<p>Returns accepted up to 7 days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_18b9e99e-369e-49b6-7c37-c55c43281d78,Variant,,,,,FSB1112185,,,,true,,,-2,0.16,420.0,,,4.7oz,,,Tea Tree Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_18b9e99e-369e-49b6-7c37-c55c43281d78,Variant,,,,,FSB1112185M,,,-500.0,true,,,18,0.16,420.0,,,Melt & Pour 4.5oz,,,Tea Tree Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d9cd0eed-1388-7146-2b53-9baafa3d8095,Product,Coffee Rush Glow Body Scrub,"<p>Introducing our Handmade Foaming Revitalize Coffee&nbsp;Body Scrub, crafted especially for women battling acne and hyperpigmentation. Tired of ineffective products? You're not alone. Our scrub is a game-changer.</p><p>&nbsp;</p><p>Harnessing the power of natural ingredients, like coffee grounds and skin safe non toxic fragrance&nbsp;oils, our scrub exfoliates gently yet effectively. It buffs away dead skin cells, revealing smoother, more radiant skin underneath.</p><p>&nbsp;</p><p>The foaming action ensures a luxurious experience, leaving your skin feeling refreshed and rejuvenated. But that's not all. The caffeine in our coffee scrub helps stimulate circulation, which can reduce the appearance of cellulite and promote firmer skin. Plus, antioxidants from the coffee beans can help combat free radicals that contribute to aging and skin damage.</p><p>&nbsp;</p><p>Don't just take our word for it. Women like you have seen incredible results:</p><p>""I've struggled with acne scars for years, but this scrub has made a noticeable difference in just a few weeks!"" — Janet</p><p>&nbsp;</p><p>""I love how soft my skin feels after using this scrub. It's become a staple in my skincare routine."" — Nakeisha</p><p>&nbsp;</p><p>Join countless others who have found a solution they can trust. Say goodbye to frustration and hello to clearer, brighter skin. Treat yourself to our Handmade Foaming Coffee Firming Body Scrub today and experience the difference firsthand. Your skin deserves it.</p>",666008_346fe52714284802b4507995b7db7696~mv2.png;666008_b0320df0aa1a47afa89bc9abab925db5~mv2.png;666008_bdf88a747381463a9cc7d97209b92d6c~mv2.jpg,Natural Hydrating & Age Defying Essentials;Natural Body Care;Natural Exfoliating Scrubs & Treatments,FSB8826368,New Formula,2400.0,,true,AMOUNT,450.0,5,0.19,1255.5,,,,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Gentle Exfoliation&nbsp;</li> 
 <li>Firming Action</li> 
 <li>Natural Ingredients&nbsp;</li> 
 <li>Antioxidant Power&nbsp;</li> 
 <li>Improves Skin Tone&nbsp;</li> 
 <li>Luxurious Foaming Experience&nbsp;</li> 
 <li>Customer Approved&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Sucrose, Coffee, Glycerin, Aqua, Sodium Lauroyl Isethionste, Sorbitol, Propylene Glycol, Disodium Sulfosucionate, Sodium Chloride,  Phenoxyethanol, Tetrasodium EDTA, Denatorium Benzoate, Kokum Butter, Castor Oil, Grapeseed Oil, Very Vanilla Fragrance Oil</p>",INSTRUCTIONS,<p>Apply a small amount directly to wet skin and gently massage in a circular motion for up to 60 seconds. Rinse thoroughly with warm water.&nbsp;</p>,RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_b1378720-8ef8-72b1-783a-76ece5667b4e,Product,Skin Balance Handmade Toner for Spots and Hyperpigmentation,"<p>Skin Balance Toner – Calm, Clear, Refresh</p><p>&nbsp;</p><p>Dealing with oily shine, clogged pores, or stubborn breakouts? The Skin Balance Toner is your natural solution. Handmade in Jamaica, this refreshing toner blends niacinamide and tea tree oil to balance skin, reduce breakouts, and even tone — without stripping or irritating.</p><p>&nbsp;</p><p>Controls Oil &amp; Breakouts</p><p>Tea Tree Oil is a natural powerhouse that fights acne-causing bacteria, reduces excess oil, and soothes inflamed skin for a clearer, calmer complexion.</p><p>&nbsp;</p><p>Evens Tone &amp; Smooths Texture</p><p>Niacinamide helps fade dark spots, shrink the look of pores, and restore balance, leaving your skin smooth, radiant, and more even-toned.</p><p>&nbsp;</p><p>Refreshes &amp; Preps Your Skin</p><p>Lightweight and gentle, this toner sweeps away impurities and prepares your skin to better absorb serums and moisturizers.</p><p>&nbsp;</p><p>Jamaican-Made, With Purpose</p><p>Crafted by hand for women dealing with acne, hyperpigmentation, and uneven tone, the Skin Balance Toner delivers real, natural results.&nbsp;No harsh chemicals. No gimmicks. Just a toner that works.</p><p>&nbsp;</p><p>Add the Skin Balance Toner to your daily routine and bring your skin back to balance — clear, calm, and glowing.</p>",666008_ccd5cde775b74600b25600c78636d78a~mv2.png;666008_5acda2dc6a2c4da8842f28c3106575f6~mv2.jpg,Facial Toners & Cleansing Essences;Natural Skin Brightening Essentials;Natural Acne & Blemish Control Solutions,FSB5112188,,1800.0,,true,PERCENT,0.0,1,0.28,,,,,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Balanced Oil Production&nbsp;</li> 
 <li>Even Skin Tone&nbsp;</li> 
 <li>Deep Hydration&nbsp;</li> 
 <li>Soothing and Healing&nbsp;</li> 
 <li>Enhanced Skin Barrier&nbsp;</li> 
 <li>Anti-Aging Benefits&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Aqua, Rose Water, Witch Hazel, Polysorbate 20, Niacinamide, Tea Tree Essential Oil, DL Panthenol, Tetrasodium EDTA, Diazolidinyl Urea (and) Iodopropynyl Butylcarbamate (and) Propylene Glycol.</p>

<p>&nbsp;</p>
",INSTRUCTIONS,<p>Apply our Skin Balance Toner to cleansed skin using a cotton pad or your fingertips. Leave to&nbsp;absorb&nbsp;into your skin.</p>,RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_5642cc8a-e6ca-6275-6168-1ca1f0e91722,Product,Vanilla Bae All Natural Nourishing Body Butter For Dry Skin,"<p>Introducing our all natural body butter! Vanilla Bae, 4oz&nbsp;luxurious body butter formulated with the finest natural ingredients to nourish and pamper you from head to toe.</p><p>&nbsp;</p><p>Kokum Butter: Known for its exceptional moisturizing properties, kokum butter is deeply hydrating without leaving a greasy residue. Packed with essential fatty acids and antioxidants, it helps to rejuvenate and revitalize dry, tired skin, leaving it soft, supple, and radiant.</p><p>&nbsp;</p><p>Panthenol (Vitamin B5): This skin-loving vitamin acts as a humectant, attracting and locking in moisture to keep your skin hydrated and smooth. Panthenol also helps to soothe and calm irritated skin, making it perfect for sensitive or dry skin types.</p><p>&nbsp;</p><p>Sunflower Oil: Rich in vitamins A, D, and E, sunflower oil is a lightweight yet powerful emollient that nourishes and protects the skin. It absorbs quickly to replenish moisture and improve the overall texture and tone of your skin, leaving it feeling velvety soft and silky smooth.</p><p>&nbsp;</p><p>Indulge your senses and treat your skin to the ultimate hydration experience with our handcrafted Body Butter. Whether you use it as a daily moisturizer, post-shower treat, or before bed ritual, your skin will thank you for the loving care it deserves.</p><p>&nbsp;</p><p>Scented with&nbsp;a tantalizing blend that captures the essence of pure, creamy vanilla.&nbsp;A&nbsp;classic scent, reminiscent of freshly baked vanilla desserts and homemade custard.</p><p>&nbsp;</p><p>Immerse yourself in the irresistible allure of vanilla&nbsp;with our Vanilla Bae Body Butter today&nbsp;and let its amazing&nbsp;scent envelop you in pure delight.</p>",666008_d2e4ae9677e54910aaea264514e1144d~mv2.png;666008_92d26926fb4d461783f57a50a64fa684~mv2.jpg;666008_250f98ada53d485fb182d9b851a4f292~mv2.jpg,Natural Body Care,,,1500.0,,true,PERCENT,0.0,0,,,Scent,DROP_DOWN,Light Vanilla;Very Vanilla,Size,DROP_DOWN,4oz;8oz,,,,,,,,,,,,,BENEFITS,"<p><strong>Deep Hydration</strong>: Shea Butter and Kokum&nbsp;Butter deeply moisturize the skin, leaving it feeling soft, supple, and deeply nourished. Say goodbye to dry, flaky skin and hello to a radiant glow.</p> 
<p><strong>Skin Repair and Protection</strong>: Sunflower Oil and Vitamin E work together to repair damaged skin, while also providing antioxidant protection against environmental stressors and free radicals.</p> 
<p><strong>Emulsified Formula</strong>: Our unique emulsified formula ensures that the body butter absorbs quickly into the skin without leaving a greasy residue, allowing you to enjoy all-day hydration and comfort.</p> 
<p><strong>Natural and Handmade</strong>: Handcrafted with love and care, our body butter contains only natural ingredients, free from harmful chemicals and additives. You can trust that you're treating your skin to the best nature has to offer.</p>",INGREDIENTS,"<p>Ingredients: Aqua (Water), Garcinia Indica Seed Butter, Butyrospermum Parkii (Shea) Butter, Emulsifying Wax NF, Helianthus Annuus Seed Oil, Cetyl Alcohol, Glycerine, Fragrance, Tocopherol, Panthenol, Propylene Glycol Diazolidinyl Urea Iodopropynyl Butylcarbamate, Behentrimonium Methosulfate (and) Cetearyl Alcohol Mica, Titanium Dioxide, Iron Oxide.</p>",INSTRUCTIONS,<p>Apply a generous scoop of body butter directly to your skin and gently massage using firm broad strokes until absorbed.</p>,RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_5642cc8a-e6ca-6275-6168-1ca1f0e91722,Variant,,,,,FSB8184344-2,,,,true,,,1,0.14,886.5,,,Light Vanilla,,,4oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5642cc8a-e6ca-6275-6168-1ca1f0e91722,Variant,,,,,FSB8184344-2,,,,true,,,0,0.14,886.5,,,Very Vanilla,,,4oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5642cc8a-e6ca-6275-6168-1ca1f0e91722,Variant,,,,,FSB8184344-2,,,1200.0,true,,,1,0.14,886.5,,,Light Vanilla,,,8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5642cc8a-e6ca-6275-6168-1ca1f0e91722,Variant,,,,,FSB8184344-2,,,1200.0,true,,,0,0.14,886.5,,,Very Vanilla,,,8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a034dba5-07e8-ba84-b6a3-a70088ca46ac,Product,Island Vybz All Natural Jamaican Body Butter,"<p>You will never have to worry about ashy&nbsp;skin when you apply Island Vybz all natural Jamaican body butter to your skin.&nbsp;Our&nbsp;luxurious body butter was formulated with the finest natural ingredients to nourish and pamper you from head to toe.</p><p>&nbsp;</p><p>Kokum Butter: Known for its exceptional moisturizing properties, kokum butter is deeply hydrating without leaving a greasy residue. Packed with essential fatty acids and antioxidants, it helps to rejuvenate and revitalize dry, tired skin, leaving it soft, supple, and radiant.</p><p>&nbsp;</p><p>Panthenol (Vitamin B5): This skin-loving vitamin acts as a humectant, attracting and locking in moisture to keep your skin hydrated and smooth. Panthenol also helps to soothe and calm irritated skin, making it perfect for sensitive or dry skin types.</p><p>&nbsp;</p><p>Sunflower Oil: Rich in vitamins A, D, and E, sunflower oil is a lightweight yet powerful emollient that nourishes and protects the skin. It absorbs quickly to replenish moisture and improve the overall texture and tone of your skin, leaving it feeling velvety soft and silky smooth.</p><p>&nbsp;</p><p>Indulge your senses and treat your skin to the ultimate hydration experience with our all natural Jamaican handcrafted Body Butter. Whether you use it as a daily moisturizer, post-shower treat, or before bed ritual, your skin will thank you for the loving care it deserves.</p><p>&nbsp;</p><p>Scented with fruity blend of skin safe fragrance oils, this butter will&nbsp;captivate your senses with wonderful essence of sun-kissed fruits and exotic florals.</p><p>&nbsp;</p><p>Picture yourself strolling through a lush Jamaican orchard, where the air is filled with the intoxicating scent of ripe mangoes, juicy pineapples, and tangy citrus fruits. The fragrance unfolds with a burst of tropical sweetness, like a refreshing fruit cocktail on a hot summer day. Subtle&nbsp;hints of exotic florals, such as hibiscus and plumeria, lend a touch of floral elegance, reminiscent of blooming tropical gardens.&nbsp;This bright and lively aroma,&nbsp;evokes&nbsp;feelings of relaxation, joy, and endless sunshine.</p><p>&nbsp;</p><p>Indulge your senses and escape to paradise with every breath&nbsp;with our Island Vybz&nbsp;Body Butter today&nbsp;and let its amazing&nbsp;scent envelop you in pure delight.</p>",666008_42ab42168c8349d5906c735927ec9f9b~mv2.png;666008_604474afae4941fb93b3374f730c7f61~mv2.jpg;666008_18ce941ef4ce4f8c8c985c0279def669~mv2.jpg,Natural Body Care,,,1500.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,4oz;8.02oz,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Deep Hydration&nbsp;</li> 
 <li>Skin Repair and Protection&nbsp;</li> 
 <li>Emulsified Formula&nbsp;</li> 
 <li>Natural and Handmade&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Ingredients: Aqua (Water), Garcinia Indica Seed Butter, Butyrospermum Parkii (Shea) Butter, Emulsifying Wax NF, Helianthus Annuus Seed Oil, Cetyl Alcohol, Glycerine, Fragrance, Tocopherol, Panthenol, Propylene Glycol Diazolidinyl Urea Iodopropynyl Butylcarbamate, Behentrimonium Methosulfate (and) Cetearyl Alcohol Mica, Titanium Dioxide, Iron Oxide.</p>",INSTRUCTIONS,<p>Apply a generous scoop of body butter directly to your skin and gently massage using firm broad strokes until absorbed.</p>,RETURN,"<p>Returns accepted up to seven days after receipt. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_a034dba5-07e8-ba84-b6a3-a70088ca46ac,Variant,,,,,FSB8184344-1,,,,true,,,3,0.14,886.5,,,4oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a034dba5-07e8-ba84-b6a3-a70088ca46ac,Variant,,,,,FSB8184348,,,1250.0,true,,,0,0.28,886.5,,,8.02oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ac0d1d3e-eff9-44e8-a43d-59ae407475cd,Product,Revive Oil Serum Handmade Brightening Moisturizer,"<p>Revive Oil Serum – Hydrate, Heal &amp; Restore Glow</p><p>&nbsp;</p><p>Dry spots? Dullness? Post-acne scars?<br>Our Revive Oil Serum is your daily dose of nourishment. Handmade in Jamaica, this light yet potent blend deeply hydrates and revives tired skin — bringing back that healthy, natural radiance.</p><p>&nbsp;</p><p>Benefits</p><ul>	<li>	<p>Deep Nourishment, Light Feel: Rosehip, Jojoba, and Vitamin E moisturize without greasiness.</p>	</li>	<li>	<p>Fades Marks &amp; Evens Tone: Rosehip Oil help reduce acne scars and dark spots.</p>	</li>	<li>	<p>Soothes &amp; Strengthens:&nbsp;Antioxidant-rich formula calms inflammation and supports your skin barrier.</p>	</li></ul><p>&nbsp;</p><p>Jamaican-Made, With Purpose</p><p>Formulated for women who want glowing, confident skin — naturally.</p><p>No synthetic fragrance. No fillers. Just pure plant power.</p><p><br><em>Use daily after Claritone Toner for lasting hydration and an island-fresh glow.</em></p>",666008_13e60ff66ead4056abe1dc30a98b4f1f~mv2.png;666008_e10f7df18768415e81d3a3fc7c5f57ad~mv2.jpg,Face Serums & Treatment Elixirs;Natural Hydrating & Age Defying Essentials,FSB7223131,,1250.0,,true,PERCENT,0.0,2,0.09,421.5,,,,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Deep Hydration:&nbsp;</li> 
 <li>Nourishing Formula:&nbsp;</li> 
 <li>Calming and Soothing:&nbsp;</li> 
 <li>Fast Absorption:&nbsp;</li> 
 <li>Enhanced Skin Texture:&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Calendula infused Rosehip Oil, Jojoba Oil, Grapeseed Oil, Hemp Seed Oil, Sunflower Oil, Coconut Oil, Vitamin E Oil, Vetiver Essential Oil and&nbsp;Spearmint Essential Oil.</p>
",INSTRUCTIONS,"<p>Apply 2&nbsp;- 3&nbsp;drops of oil to palm, then pat into face and neck.</p>",RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
